,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6
372,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
373,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
374,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
375,Allergy,continuous sneezing,chills,watering from eyes,,,
376,Allergy,continuous sneezing,shivering,watering from eyes,,,
377,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
378,Allergy,shivering,chills,watering from eyes,,,
379,Allergy,continuous sneezing,chills,watering from eyes,,,
380,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
381,Allergy,continuous sneezing,shivering,watering from eyes,,,
382,Allergy,continuous sneezing,shivering,chills,,,
383,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
384,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
385,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
386,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
387,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
388,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
389,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
390,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
391,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
392,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
393,Allergy,continuous sneezing,chills,watering from eyes,,,
394,Allergy,shivering,chills,watering from eyes,,,
395,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
396,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
397,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
398,Allergy,continuous sneezing,shivering,watering from eyes,,,
399,Allergy,continuous sneezing,shivering,watering from eyes,,,
400,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
401,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
402,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
403,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
404,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
405,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
406,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
407,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
408,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
409,Allergy,continuous sneezing,shivering,chills,,,
410,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
411,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
412,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
413,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
414,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
415,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
416,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
417,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
418,Allergy,continuous sneezing,shivering,chills,,,
419,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
420,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
421,Allergy,continuous sneezing,shivering,chills,,,
422,Allergy,continuous sneezing,shivering,watering from eyes,,,
423,Allergy,continuous sneezing,chills,watering from eyes,,,
424,Allergy,shivering,chills,watering from eyes,,,
425,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
426,Allergy,continuous sneezing,shivering,watering from eyes,,,
427,Allergy,continuous sneezing,shivering,chills,,,
428,Allergy,shivering,chills,watering from eyes,,,
429,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
430,Allergy,continuous sneezing,shivering,chills,,,
431,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
432,Allergy,continuous sneezing,chills,watering from eyes,,,
433,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
434,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
435,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
436,Allergy,continuous sneezing,chills,watering from eyes,,,
437,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
438,Allergy,continuous sneezing,shivering,chills,,,
439,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
440,Allergy,continuous sneezing,shivering,watering from eyes,,,
441,Allergy,continuous sneezing,shivering,watering from eyes,,,
442,Allergy,continuous sneezing,chills,watering from eyes,,,
443,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
444,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
445,Allergy,shivering,chills,watering from eyes,,,
446,Allergy,continuous sneezing,shivering,chills,,,
447,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
448,Allergy,continuous sneezing,shivering,chills,,,
449,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
450,Allergy,shivering,chills,watering from eyes,,,
451,Allergy,continuous sneezing,shivering,watering from eyes,,,
452,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
453,Allergy,continuous sneezing,chills,watering from eyes,,,
454,Allergy,shivering,chills,watering from eyes,,,
455,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
456,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
457,Allergy,continuous sneezing,chills,watering from eyes,,,
458,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
459,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
460,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
461,Allergy,shivering,chills,watering from eyes,,,
462,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
463,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
464,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
465,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
466,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
467,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
468,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
469,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
470,Allergy,shivering,chills,watering from eyes,,,
471,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
472,Allergy,shivering,chills,watering from eyes,,,
473,Allergy,continuous sneezing,chills,watering from eyes,,,
474,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
475,Allergy,continuous sneezing,shivering,watering from eyes,,,
476,Allergy,continuous sneezing,shivering,chills,,,
477,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
478,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
479,Allergy,continuous sneezing,shivering,chills,watering from eyes,,
480,Arthritis,muscle weakness,stiff neck,swelling joints,painful walking,,
481,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,,
482,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
483,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
484,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
485,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
486,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
487,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
488,Arthritis,muscle weakness,stiff neck,swelling joints,painful walking,,
489,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
490,Arthritis,muscle weakness,stiff neck,movement stiffness,painful walking,,
491,Arthritis,muscle weakness,swelling joints,movement stiffness,painful walking,,
492,Arthritis,stiff neck,swelling joints,movement stiffness,painful walking,,
493,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
494,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
495,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
496,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
497,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
498,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
499,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
500,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
501,Arthritis,muscle weakness,stiff neck,movement stiffness,painful walking,,
502,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
503,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
504,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
505,Arthritis,muscle weakness,swelling joints,movement stiffness,painful walking,,
506,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
507,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
508,Arthritis,stiff neck,swelling joints,movement stiffness,painful walking,,
509,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
510,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
511,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
512,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,,
513,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
514,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
515,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
516,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
517,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
518,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
519,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
520,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
521,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
522,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
523,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
524,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
525,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
526,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
527,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
528,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
529,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
530,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
531,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
532,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
533,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
534,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
535,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
536,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
537,Arthritis,stiff neck,swelling joints,movement stiffness,painful walking,,
538,Arthritis,muscle weakness,swelling joints,movement stiffness,painful walking,,
539,Arthritis,muscle weakness,stiff neck,movement stiffness,painful walking,,
540,Arthritis,muscle weakness,stiff neck,swelling joints,painful walking,,
541,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
542,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,,
543,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
544,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
545,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
546,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
547,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
548,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
549,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
550,Arthritis,muscle weakness,stiff neck,swelling joints,movement stiffness,painful walking,
